Row ID,Order ID,OrderDate,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Product,Product Name,Revenue,ProfitMargin,Forecast
7582,CA-2016-169656,13/08/2016,16/08/2016,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,42.2856,460.2269671759383
7583,CA-2016-142734,16/04/2016,21/04/2016,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,12.7764,133.5314313677307
7584,CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,349.993,3703.687239386922
7585,CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,1.4400000000000002,15.894734398893569
7586,CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,12.297,137.63592942685173
7587,CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,0.932,10.167367980650655
7588,CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,12.294,138.35356454450303
7589,CA-2018-122945,16/11/2018,22/11/2018,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,1.7309999999999999,19.082627996542
7590,CA-2016-139738,25/09/2016,29/09/2016,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,12.874400000000001,135.58795141381535
7591,CA-2017-158778,05/09/2017,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,5.8248,62.09946188450192
7592,CA-2017-158778,05/09/2017,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,7.1246,81.03518647545617
7593,CA-2017-158778,05/09/2017,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,0.7872,8.853956445557035
7594,CA-2017-158778,05/09/2017,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,88.72710000000001,1014.5267949276421
7595,CA-2018-119655,20/04/2018,24/04/2018,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,14.686000000000002,155.36779033664908
7596,CA-2018-119655,20/04/2018,24/04/2018,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,3.6560000000000006,42.18747894520799
7597,CA-2016-164567,15/06/2016,19/06/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,22.5576,240.92300417965671
7598,CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248,0.5248,5.490960286982753
7599,CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3.8256,44.17483531520761
7600,CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,4.024,43.29494544653425
7601,CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,2.9925,33.47057803280823
7602,CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,14.870400000000002,158.2857503532001
7603,CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,5.5920000000000005,62.005501747263374
7604,CA-2017-152520,08/07/2017,12/07/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,1.2960000000000003,14.831992276689624
7605,CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,2.5176,27.19561691782962
7606,CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,0.5584,6.246976802245487
7607,CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,129.7368,1382.5653713511447
7608,CA-2018-121195,24/12/2018,27/12/2018,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,26.432000000000002,294.3804511768267
7609,CA-2018-163209,03/05/2018,07/05/2018,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,2.5920000000000005,28.045687243102087
7610,CA-2018-163209,03/05/2018,07/05/2018,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,2.2960000000000003,24.526627577889734
7611,CA-2015-133354,22/02/2015,24/02/2015,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,1.9440000000000002,20.984508497224656
7612,US-2016-130491,08/02/2016,11/02/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,0.954,10.156975817292084
7613,US-2016-130491,08/02/2016,11/02/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,0.581,6.6478645845191915
7614,US-2016-130491,08/02/2016,11/02/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,0.576,6.270857611170533
7615,CA-2016-113740,24/08/2016,28/08/2016,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,1.491,15.983232588088459
7616,CA-2015-148425,30/11/2015,04/12/2015,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,0.6642000000000001,7.268505736803062
7617,CA-2017-144309,10/12/2017,16/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,1.854,20.028001458585166
7618,CA-2017-144309,10/12/2017,16/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,67.99600000000001,766.2374847405201
7619,CA-2018-151225,27/10/2018,29/10/2018,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,18.9576,218.3601184617165
7620,CA-2018-151225,27/10/2018,29/10/2018,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,7.196,78.6654992129559
7621,US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -Â speaker phone,539.92,53.992,615.3542068644314
7622,US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,72.5344,803.1334723750833
7623,US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,0.7440000000000001,7.9034816683131215
7624,CA-2015-124464,14/07/2015,20/07/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,3.948,44.255836444310845
7625,CA-2016-136805,23/05/2016,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,85.05000000000001,936.8068643786061
7626,CA-2016-136805,23/05/2016,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,7.533,84.11097083362391
7627,US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,32.5632,372.15361606835904
7628,US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2.3344,25.525445507913425
7629,US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,1.6520000000000001,18.901019976910582
7630,CA-2015-162089,30/03/2015,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,33.572,378.54900616221016
7631,CA-2015-162089,30/03/2015,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,25.1944,276.8225987389943
7632,CA-2015-162089,30/03/2015,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,12.730200000000002,141.47764227448832
7633,US-2018-158526,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,120.78399999999999,1305.450290661194
7634,US-2018-158526,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1.2530000000000001,14.449542158229953
7635,US-2018-158526,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,3.458,38.674570354011095
7636,US-2018-158526,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,30.098000000000003,315.97577282308794
7637,US-2018-158526,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,25.875,279.6902259923527
7638,CA-2018-104885,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,5.952000000000001,66.27936426070731
7639,CA-2018-104885,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,5.796,60.92735844593684
7640,CA-2018-104885,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,44.196,463.00934429149487
7641,CA-2018-104885,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6.804000000000001,74.4699614183219
7642,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,70.37100000000001,761.1298646986684
7643,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,1.7904,19.57288281060484
7644,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,1.1976000000000002,12.860981658703526
7645,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,6.795999999999999,72.24956398904695
7646,CA-2016-161452,05/04/2016,11/04/2016,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,89.22240000000001,1000.0098066792268
7647,US-2015-115196,09/09/2015,13/09/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,129.999,1432.0726535980677
7648,CA-2017-138968,15/03/2017,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,0.45439999999999997,4.848525080950884
7649,CA-2017-138968,15/03/2017,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,135.2032,1460.4039044281674
7650,CA-2016-101889,27/12/2016,31/12/2016,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,154.899,1719.5320483980558
7651,CA-2016-101889,27/12/2016,31/12/2016,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872,1.9872,20.924127576975774
7652,CA-2018-110821,07/08/2018,08/08/2018,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,11.9448,126.76058637559092
7653,CA-2018-110821,07/08/2018,08/08/2018,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,11.816,124.42921706394621
7654,CA-2016-121552,22/03/2016,27/03/2016,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810.0,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,1.956,22.1879819730677
7655,CA-2016-107685,30/11/2016,02/12/2016,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,8.096,91.30385566729286
7656,CA-2016-107685,30/11/2016,02/12/2016,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,2.5920000000000005,29.234245831374142
7657,US-2015-120740,15/04/2015,15/04/2015,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,10.696,120.20119746120157
7658,US-2015-120740,15/04/2015,15/04/2015,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,18.776,210.03441878630804
7659,CA-2018-155740,30/07/2018,02/08/2018,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,7.6776,84.25928844245823
7660,CA-2018-146493,01/06/2018,05/06/2018,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5.390000000000001,60.13356723143369
7661,CA-2015-105417,07/01/2015,12/01/2015,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,7.6728,80.50453459133489
7662,CA-2015-105417,07/01/2015,12/01/2015,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,1.043,11.61235613211413
7663,US-2018-141509,29/09/2018,01/10/2018,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,9.920000000000002,112.15220152281843
7664,CA-2018-139493,13/09/2018,19/09/2018,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806.0,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,1.592,17.512627560705145
7665,CA-2015-151967,22/10/2015,26/10/2015,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111.0,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,12.991999999999999,140.87569447921933
7666,US-2017-140158,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,3.04,32.69571500117447
7667,US-2017-140158,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,539.991,6024.724004055982
7668,US-2017-140158,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,11.91,133.53588850325042
7669,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,4.008,45.723521954273984
7670,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,5.994,64.89444553929829
7671,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,25.998000000000005,293.69289449215154
7672,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,17.098,189.23196807018823
7673,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3.8970000000000002,44.50810518458973
7674,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,15.490000000000002,170.86389051324912
7675,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,44.6068,491.53985125232066
7676,CA-2018-133487,06/05/2018,09/05/2018,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730.0,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,15.294,169.544157291913
7677,CA-2015-142951,08/10/2015,08/10/2015,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,2.3472000000000004,26.462912301749355
7678,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,19.564,225.20432498058005
7679,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,1.494,15.733194016318189
7680,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,168.78,1773.6715614107115
7681,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,34.196,392.61471847177955
7682,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,60.588,668.4591148387868
7683,CA-2016-120782,28/04/2016,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,18.6732,207.76536766877246
7684,CA-2016-120782,28/04/2016,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,381.297,4186.894989218991
7685,CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,2.6424000000000003,27.88530849804699
7686,CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609.0,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,62.599000000000004,707.0493396995932
7687,CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,156.861,1768.1288955585649
7688,CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1.7300000000000002,18.671671420800823
